num_classes,num_instances,dataset_type,class_imbalance_ratio,actual_predictions_entropy,Confidence_Mean,Confidence_Median,Confidence_Std,Confidence_Var,Confidence_Entropy,Confidence_Skewness,Confidence_Kurtosis,Confidence_Min,Confidence_Max,Classification_Log_loss,Classification_Accuracy,Classification_Precision_Micro,Classification_Precision_Macro,Classification_Precision_Weighted,Classification_Recall_Micro,Classification_Recall_Macro,Classification_Recall_Weighted,Classification_F1_Micro,Classification_F1_Macro,Classification_F1_Weighted,ECE_before,MCE_before,ConfECE_before,brier_score_before,Wasserstein_Mean,Wasserstein_Median,Wasserstein_Std,Wasserstein_Var,Wasserstein_Entropy,Wasserstein_Skewness,Wasserstein_Kurtosis,Wasserstein_Min,Wasserstein_Max,KL_Divergence_Mean,KL_Divergence_Median,KL_Divergence_Std,KL_Divergence_Var,KL_Divergence_Entropy,KL_Divergence_Skewness,KL_Divergence_Kurtosis,KL_Divergence_Min,KL_Divergence_Max,Jensen_Shannon_Mean,Jensen_Shannon_Median,Jensen_Shannon_Std,Jensen_Shannon_Var,Jensen_Shannon_Entropy,Jensen_Shannon_Skewness,Jensen_Shannon_Kurtosis,Jensen_Shannon_Min,Jensen_Shannon_Max,Bhattacharyya_Mean,Bhattacharyya_Median,Bhattacharyya_Std,Bhattacharyya_Var,Bhattacharyya_Entropy,Bhattacharyya_Skewness,Bhattacharyya_Kurtosis,Bhattacharyya_Min,Bhattacharyya_Max,Best_Cal
2,4128,binary,1,0.99644,0.34366,0.32,0.23082,0.05328,11.67473,0.5839,-0.55286,0.04349,0.95651,0.51569,0.7437,0.7437,0.74489,0.74488,0.7437,0.74368,0.7437,0.7437,0.74338,0.74338,0.00583,0.00985,0.00583,0.34277,0,0,0,0,0,-999,-999,0,0,1.442,1.442,0,0,0,-999,-999,1.442,1.442,0.29049,0.29049,0,0,0,-999,-999,0.29049,0.29049,0.1099,0.1099,0,0,0,-999,-999,0.1099,0.1099,HISTOGRM
2,4128,binary,1,0.97644,0.17858,0.10351,0.23472,0.05509,10.95698,1.57016,1.57158,0.00228,0.99772,0.28156,0.86604,0.86604,0.87828,0.87825,0.86604,0.86599,0.86604,0.86604,0.86493,0.86494,0.00606,0.01041,0.00606,0.17397,0,0,0,0,0,-999,-999,0,0,5.03056,5.03056,0,0,0,-999,-999,5.03056,5.03056,0.52986,0.52986,0,0,0,-999,-999,0.52986,0.52986,0.45333,0.45333,0,0,0,-999,-999,0.45333,0.45333,HISTOGRM
2,4128,binary,1,0.97355,0.21591,0.14862,0.24775,0.06138,11.17502,1.36048,0.83523,0.02034,0.97966,0.3436,0.83358,0.83358,0.84614,0.84611,0.83358,0.83353,0.83358,0.83358,0.83204,0.83205,0.00659,0.10207,0.00659,0.216,0,0,0,0,0,-999,-999,0,0,4.1071,4.1071,0,0,0,-999,-999,4.1071,4.1071,0.36515,0.36515,0,0,0,-999,-999,0.36515,0.36515,0.21363,0.21363,0,0,0,-999,-999,0.21363,0.21363,PLATT
2,4128,binary,1,0.98171,0.15779,0.03125,0.22693,0.0515,10.76306,1.64424,1.847,0,1,0.25233,0.88057,0.88057,0.89047,0.8905,0.88057,0.88061,0.88057,0.88057,0.87982,0.87981,0.00784,0.04952,0.00784,0.15279,0,0,0,0,0,-999,-999,0,0,4.12234,4.12234,0,0,0,-999,-999,4.12234,4.12234,0.38592,0.38592,0,0,0,-999,-999,0.38592,0.38592,0.23383,0.23383,0,0,0,-999,-999,0.23383,0.23383,MIXANDMATCH
2,200,binary,2.33,0.43647,0.35589,0.45122,0.21999,0.04839,7.33752,0.25181,-0.74272,0,0.86735,0.51906,0.71,0.71,0.64042,0.67436,0.71,0.55476,0.71,0.71,0.53814,0.65084,0.00965,0.01902,0.00965,0.35011,0,0,0,0,0,-999,-999,0,0,11.09709,11.09709,0,0,0,-999,-999,11.09709,11.09709,0.74982,0.74982,0,0,0,-999,-999,0.74982,0.74982,1.30523,1.30523,0,0,0,-999,-999,1.30523,1.30523,MIXANDMATCH
2,200,binary,2.33,0,0.42,0.3,0.1833,0.0336,7.51809,0.87287,-1.2381,0.3,0.7,0.61086,0.7,0.7,0.35,0.49,0.7,0.5,0.7,0.7,0.41176,0.57647,0,0,0,0.42,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
2,200,binary,2.33,0.77801,0.36643,0.29696,0.21268,0.04523,7.41718,0.84972,-0.56747,0.14228,0.85625,0.53988,0.74,0.74,0.68634,0.72609,0.74,0.65714,0.74,0.74,0.66628,0.72902,0.01377,0.02953,0.01377,0.35901,0,0,0,0,0,-999,-999,0,0,0.76218,0.76218,0,0,0,-999,-999,0.76218,0.76218,0.41049,0.41049,0,0,0,-999,-999,0.41049,0.41049,0.19676,0.19676,0,0,0,-999,-999,0.19676,0.19676,VECTORSCALING
2,200,binary,2.33,0.63431,0.3914,0.23585,0.21235,0.04509,7.43885,0.66559,-0.7753,0.14286,0.85714,0.58379,0.69,0.69,0.60045,0.65312,0.69,0.56429,0.69,0.69,0.56239,0.65692,0.01691,0.03896,0.01691,0.39658,0,0,0,0,0,-999,-999,0,0,0.29724,0.29724,0,0,0,-999,-999,0.29724,0.29724,0.26741,0.26741,0,0,0,-999,-999,0.26741,0.26741,0.07567,0.07567,0,0,0,-999,-999,0.07567,0.07567,MIXANDMATCH
2,200,binary,2.33,0.90974,0.34812,0.32,0.2363,0.05584,7.28876,0.4463,-0.64374,0.05405,0.94595,0.52897,0.725,0.725,0.67664,0.73191,0.725,0.68452,0.725,0.725,0.68,0.728,0.02047,0.03846,0.02047,0.35404,0,0,0,0,0,-999,-999,0,0,4.15259,4.15259,0,0,0,-999,-999,4.15259,4.15259,0.39339,0.39339,0,0,0,-999,-999,0.39339,0.39339,0.23976,0.23976,0,0,0,-999,-999,0.23976,0.23976,MIXANDMATCH
2,200,binary,2.33,0.74148,0.34946,0.28028,0.23025,0.05301,7.30872,0.50675,-0.59249,0,1,0.68662,0.73,0.73,0.67179,0.71193,0.73,0.63571,0.73,0.73,0.64469,0.71433,0.01338,0.11111,0.01338,0.35027,0,0,0,0,0,-999,-999,0,0,16.49328,16.49328,0,0,0,-999,-999,16.49328,16.49328,0.75784,0.75784,0,0,0,-999,-999,0.75784,0.75784,1.63772,1.63772,0,0,0,-999,-999,1.63772,1.63772,EMPIRICALBINNING
2,200,binary,2.33,0.72193,0.36103,0.17073,0.22865,0.05228,7.37267,0.81392,-0.60081,0.17073,0.82927,0.54749,0.73,0.73,0.67188,0.71062,0.73,0.63095,0.73,0.73,0.64,0.712,0.01496,0.03239,0.01496,0.36524,0,0,0,0,0,-999,-999,0,0,3.79212,3.79212,0,0,0,-999,-999,3.79212,3.79212,0.48176,0.48176,0,0,0,-999,-999,0.48176,0.48176,0.33472,0.33472,0,0,0,-999,-999,0.33472,0.33472,EMPIRICALBINNING
3,10000,multi-class,2.96,0,0.60152,0.4679,0.14698,0.0216,13.24522,0.31486,-1.66238,0.4679,0.8204,1.00273,0.532,0.532,0.17733,0.28302,0.532,0.33333,0.532,0.532,0.23151,0.36948,0.0001,0.0001,0.0001,0.60155,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
3,10000,multi-class,2.96,1.42163,0.39902,0.35145,0.26062,0.06792,12.97406,0.50935,-0.92394,0.05535,0.99294,0.67542,0.7016,0.7016,0.68304,0.70304,0.7016,0.67391,0.7016,0.7016,0.67702,0.70097,0.00838,0.01409,0.00838,0.4032,0.05578,0.0431,0.01833,0.00034,1.51136,0.70661,-1.5,0.04254,0.0817,1.06609,1.08965,0.67797,0.45965,1.24773,-0.05208,-1.5,0.22422,1.88441,0.40617,0.43082,0.12317,0.01517,1.5149,-0.29218,-1.5,0.24451,0.54318,0.23884,0.23115,0.14644,0.02145,1.28617,0.07866,-1.5,0.06346,0.42192,BETA
3,10000,multi-class,2.96,0,0.60152,0.4679,0.14698,0.0216,13.24522,0.31486,-1.66237,0.4679,0.8204,1.00273,0.532,0.532,0.17733,0.28302,0.532,0.33333,0.532,0.532,0.23151,0.36948,0.0001,0.0001,0.0001,0.60155,0,0,0,0,0,-999,-999,0,0,6.13893,9.2084,4.34088,18.84325,1,-0.70711,-1.5,0,9.2084,0.55463,0.83194,0.39218,0.15381,1,-0.70711,-1.5,0,0.83194,2.60805,3.91207,1.84417,3.40095,1,-0.70711,-1.5,0,3.91207,HISTOGRM
3,10000,multi-class,2.96,1.40636,0.36715,0.27138,0.26239,0.06885,12.93556,0.7841,-0.68947,0.03385,0.96928,0.61444,0.7431,0.7431,0.73234,0.74234,0.7431,0.71409,0.7431,0.7431,0.7224,0.74197,0.00692,0.03729,0.00692,0.36345,0.05507,0.0499,0.01911,0.00037,1.49955,0.38583,-1.5,0.03468,0.08062,0.58052,0.59817,0.3849,0.14815,1.2101,-0.06869,-1.5,0.10054,1.04285,0.32278,0.34949,0.11983,0.01436,1.47733,-0.32328,-1.5,0.1645,0.45435,0.13793,0.13646,0.09054,0.0082,1.22946,0.02441,-1.5,0.02779,0.24955,VECTORSCALING
3,10000,multi-class,2.96,0,0.60155,0.46803,0.14689,0.02158,13.24528,0.31582,-1.66068,0.46803,0.82044,1.00273,0.532,0.532,0.17733,0.28302,0.532,0.33333,0.532,0.532,0.23151,0.36948,3.00E-05,3.00E-05,3.00E-05,0.60155,0,0,0,0,0,-999,-999,0,0,6.13893,9.2084,4.34088,18.84325,1,-0.70711,-1.5,0,9.2084,0.55463,0.83194,0.39218,0.15381,1,-0.70711,-1.5,0,0.83194,2.60805,3.91207,1.84417,3.40095,1,-0.70711,-1.5,0,3.91207,DIRICHLET
3,10000,multi-class,2.96,1.48894,0.37537,0.28341,0.26376,0.06957,12.92915,0.62474,-0.85213,0.01581,0.99605,0.63103,0.7257,0.7257,0.70236,0.73019,0.7257,0.72113,0.7257,0.7257,0.71057,0.7268,0.01096,0.03598,0.01096,0.38018,0.05156,0.04092,0.01671,0.00028,1.5132,0.6969,-1.5,0.0386,0.07516,0.24557,0.17705,0.11069,0.01225,1.44771,0.69133,-1.5,0.15794,0.40173,0.24688,0.21378,0.05017,0.00252,1.55632,0.70245,-1.5,0.20908,0.31777,0.07094,0.05063,0.02938,0.00086,1.46907,0.70658,-1.5,0.0497,0.11248,MIXANDMATCH
4,2139,multi-class,1.26,0,0.74532,0.73752,0.02517,0.00063,11.0619,-0.17649,-1.50586,0.70392,0.77925,1.37259,0.28284,0.28284,0.07071,0.08,0.28284,0.25,0.28284,0.28284,0.11024,0.12472,0.00065,0.00065,0.00065,0.74294,0.02947,0.0302,0.01315,0.00017,2.43303,-0.05958,-1.74107,0.01356,0.0446,0.25346,0.21936,0.11409,0.01302,2.456,1.28937,0.28766,0.15938,0.4908,0.25146,0.21892,0.05763,0.00332,2.54986,1.23207,-0.06313,0.21065,0.36824,0.07536,0.05064,0.04207,0.00177,2.39288,1.3362,0.18284,0.04771,0.16257,DIRICHLET
4,2139,multi-class,1.26,0,0.74764,0.73679,0.0245,0.0006,11.06195,-0.07044,-1.71848,0.71669,0.77466,1.38161,0.28284,0.28284,0.07071,0.08,0.28284,0.25,0.28284,0.28284,0.11024,0.12472,0.00047,0.00047,0.00047,0.74765,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
4,2139,multi-class,1.26,1.90639,0.64593,0.67998,0.19137,0.03662,10.98691,-0.9529,0.76088,0.11815,0.97435,1.19896,0.4647,0.4647,0.44981,0.45399,0.4647,0.45218,0.4647,0.4647,0.4424,0.45125,0.02112,0.15303,0.02112,0.64716,0.03216,0.03165,0.00796,6.00E-05,2.53903,-0.21675,-1.06223,0.01907,0.04282,0.33915,0.3774,0.1041,0.01084,2.50469,-1.08045,-0.16067,0.13172,0.43609,0.2842,0.29528,0.0556,0.00309,2.55523,-0.85217,-0.31074,0.17692,0.34979,0.09212,0.09452,0.03424,0.00117,2.47306,-0.38879,-0.73893,0.03221,0.14001,HISTOGRM
4,2139,multi-class,1.26,1.89711,0.67277,0.70654,0.16035,0.02571,11.01747,-0.78713,0.08871,0.13547,0.97795,1.24344,0.43572,0.43572,0.41462,0.42125,0.43572,0.42362,0.43572,0.43572,0.41105,0.42088,0.00581,0.26573,0.00581,0.67216,0.03143,0.02749,0.00961,9.00E-05,2.52071,0.70258,-1.11925,0.02188,0.04797,0.48988,0.62061,0.30708,0.0943,2.20721,-0.56645,-1.48603,0.04459,0.78882,0.32037,0.39632,0.14065,0.01978,2.42126,-0.67062,-1.43928,0.10371,0.44812,0.14954,0.18764,0.09784,0.00957,2.1695,-0.49692,-1.48314,0.01087,0.25882,BETA
4,2139,multi-class,1.26,1.97783,0.6751,0.7161,0.16846,0.02838,11.01021,-1.14434,1.10103,0.15691,0.94654,1.25079,0.43993,0.43993,0.42751,0.43335,0.43993,0.43122,0.43993,0.43993,0.42858,0.43587,0.00692,0.10326,0.00692,0.67544,0.0232,0.02235,0.00657,4.00E-05,2.5273,0.31101,-0.99664,0.01412,0.03422,0.10489,0.0774,0.07176,0.00515,2.28608,1.13597,-0.05831,0.03858,0.24945,0.14334,0.13521,0.04039,0.00163,2.52814,0.29047,-1.46778,0.09466,0.2047,0.02444,0.01908,0.01427,0.0002,2.34537,0.55934,-1.24867,0.00909,0.04818,AdaptiveTemperatureScaling
4,2139,multi-class,1.26,1.90985,0.66038,0.68739,0.16452,0.02707,11.01414,-0.59735,-0.40905,0.23345,0.94242,1.20796,0.45489,0.45489,0.44423,0.44913,0.45489,0.44328,0.45489,0.45489,0.43587,0.44455,0.01202,0.21839,0.01202,0.65373,0.03792,0.03614,0.01239,0.00015,2.50836,0.30018,-1.38615,0.02338,0.05732,0.29606,0.30644,0.16012,0.02564,2.34892,-0.02098,-1.21065,0.06547,0.53484,0.2533,0.27058,0.07498,0.00562,2.51647,-0.49017,-1.12958,0.12776,0.34146,0.07523,0.07802,0.03971,0.00158,2.35679,-0.13661,-1.33346,0.01655,0.12854,DIRICHLET
4,2139,multi-class,1.26,1.93623,0.66225,0.69599,0.17657,0.03118,11.00323,-0.96786,0.66642,0.054,0.97403,1.22833,0.44507,0.44507,0.43888,0.44144,0.44507,0.43684,0.44507,0.44507,0.43254,0.43828,0.00998,0.07966,0.00998,0.66282,0.02032,0.01992,0.00509,3.00E-05,2.54087,0.52709,-0.84624,0.01468,0.02936,0.22199,0.21996,0.10802,0.01167,2.37334,-0.34159,-0.46613,0.02981,0.38332,0.22452,0.23727,0.07111,0.00506,2.50131,-0.82545,-0.26214,0.08741,0.31209,0.0592,0.05932,0.03101,0.00096,2.34778,-0.15021,-0.77625,0.0077,0.10628,BETA
2,57,binary,1.85,0.74249,0.17881,0,0.23946,0.05734,4.40519,0.82843,-0.87616,0,0.63462,0.253,0.85965,0.85965,0.91111,0.8846,0.85965,0.8,0.85965,0.85965,0.82622,0.84895,0.00067,0.00175,0.00067,0.17863,0,0,0,0,0,-999,-999,0,0,8.64528,8.64528,0,0,0,-999,-999,8.64528,8.64528,0.54624,0.54624,0,0,0,-999,-999,0.54624,0.54624,0.5397,0.5397,0,0,0,-999,-999,0.5397,0.5397,MIXANDMATCH
2,57,binary,1.85,0.98194,0.12933,0.05483,0.21331,0.0455,4.87193,3.3142,9.11298,0.05483,0.90235,0.23195,0.92982,0.92982,0.91667,0.94152,0.92982,0.94595,0.92982,0.92982,0.92597,0.93101,0.00269,0.00269,0.00269,0.12445,0,0,0,0,0,-999,-999,0,0,0.05028,0.05028,0,0,0,-999,-999,0.05028,0.05028,0.11188,0.11188,0,0,0,-999,-999,0.11188,0.11188,0.01262,0.01262,0,0,0,-999,-999,0.01262,0.01262,DIRICHLET
2,57,binary,1.85,0.98194,0.12933,0.05486,0.21331,0.0455,4.87198,3.31438,9.11373,0.05486,0.9024,0.23199,0.92982,0.92982,0.91667,0.94152,0.92982,0.94595,0.92982,0.92982,0.92597,0.93101,0.00268,0.00268,0.00268,0.12446,0,0,0,0,0,-999,-999,0,0,0.05028,0.05028,0,0,0,-999,-999,0.05028,0.05028,0.11188,0.11188,0,0,0,-999,-999,0.11188,0.11188,0.01262,0.01262,0,0,0,-999,-999,0.01262,0.01262,DIRICHLET
2,57,binary,1.85,0,0.45264,0.36474,0.14416,0.02078,5.76141,0.47737,-1.2658,0.23128,0.76872,0.64302,0.64912,0.64912,0.32456,0.42136,0.64912,0.5,0.64912,0.64912,0.39362,0.51101,0.00333,0.03128,0.00333,0.45132,0,0,0,0,0,-999,-999,0,0,1.93096,1.93096,0,0,0,-999,-999,1.93096,1.93096,0.62922,0.62922,0,0,0,-999,-999,0.62922,0.62922,0.56956,0.56956,0,0,0,-999,-999,0.56956,0.56956,VECTORSCALING
2,57,binary,1.85,0.94945,0.11431,0.01512,0.23742,0.05637,3.98298,2.6827,6.25206,0.00055,0.99753,0.29608,0.91228,0.91228,0.90079,0.91381,0.91228,0.90946,0.91228,0.91228,0.90478,0.91275,0.0274,0.12256,0.0274,0.13887,0,0,0,0,0,-999,-999,0,0,0.91091,0.91091,0,0,0,-999,-999,0.91091,0.91091,0.27852,0.27852,0,0,0,-999,-999,0.27852,0.27852,0.09348,0.09348,0,0,0,-999,-999,0.09348,0.09348,VECTORSCALING
2,57,binary,1.85,0.94945,0.18623,0.06395,0.2482,0.0616,4.91253,1.89436,2.33717,0.04217,0.93082,0.31663,0.87719,0.87719,0.8631,0.87907,0.87719,0.87095,0.87719,0.87719,0.86669,0.87785,0.03051,0.1568,0.03051,0.19257,0,0,0,0,0,-999,-999,0,0,1.42539,1.42539,0,0,0,-999,-999,1.42539,1.42539,0.35382,0.35382,0,0,0,-999,-999,0.35382,0.35382,0.15432,0.15432,0,0,0,-999,-999,0.15432,0.15432,DIRICHLET
2,57,binary,1.85,0.98194,0.09649,0,0.2028,0.04113,3.59491,2.34302,4.6631,0,0.75,0.14775,0.92982,0.92982,0.91667,0.94152,0.92982,0.94595,0.92982,0.92982,0.92597,0.93101,0.00877,0.03571,0.00877,0.10088,0,0,0,0,0,-999,-999,0,0,5.79239,5.79239,0,0,0,-999,-999,5.79239,5.79239,0.53292,0.53292,0,0,0,-999,-999,0.53292,0.53292,0.45036,0.45036,0,0,0,-999,-999,0.45036,0.45036,HISTOGRM
7,2723,multi-class,6.83,0,0.8231,0.84426,0.06295,0.00396,11.40675,-0.06614,-0.79327,0.73329,0.9608,1.80946,0.26074,0.26074,0.03725,0.06799,0.26074,0.14286,0.26074,0.26074,0.05909,0.10785,0.00015,0.00015,0.00015,0.81917,0.03847,0.03621,0.02216,0.00049,4.15613,0.73367,-0.22821,0.0069,0.08638,0.96813,0.51563,1.59241,2.53576,3.3816,3.64259,12.65212,0.02636,7.74456,0.3497,0.33289,0.12428,0.01544,4.29663,0.19807,-0.08878,0.08113,0.63923,0.19051,0.12475,0.17312,0.02997,3.89897,1.91978,4.16542,0.00662,0.79049,DIRICHLET
7,2723,multi-class,6.83,2.64941,0.20684,0.11092,0.27259,0.0743,10.66548,2.49008,4.20048,0.11092,0.98151,0.54428,0.88983,0.88983,0.9058,0.88965,0.88983,0.90735,0.88983,0.88983,0.9065,0.88966,0.00075,0.00075,0.00075,0.20618,0.01677,0.01403,0.01033,0.00011,4.11951,0.76712,0.09588,0.00191,0.04355,0.03897,0.03087,0.04174,0.00174,3.67116,1.6956,2.83717,0.00036,0.17427,0.08845,0.08105,0.05499,0.00302,4.11275,0.72906,-0.03247,0.0095,0.22833,0.01133,0.00669,0.01345,0.00018,3.56502,1.94898,3.74085,9.00E-05,0.05677,TEMPERATURESCALING
7,2723,multi-class,6.83,2.65022,0.1406,0.0136,0.25164,0.06332,9.71614,1.95228,2.63346,0.00029,0.99934,0.26958,0.90084,0.90084,0.89917,0.9048,0.90084,0.91003,0.90084,0.90084,0.90081,0.90072,0.0099,0.07335,0.0099,0.14277,0.02342,0.02057,0.01227,0.00015,4.19244,0.50702,-0.59194,0.00514,0.05156,0.18527,0.15342,0.1352,0.01828,4.08426,2.01265,3.64678,0.02484,0.61704,0.17982,0.18176,0.04629,0.00214,4.34217,-0.21793,-0.65335,0.08802,0.26874,0.0424,0.04208,0.021,0.00044,4.20562,0.26236,-0.72598,0.00925,0.0888,PLATT
7,2723,multi-class,6.83,2.64951,0.1785,0.07042,0.26608,0.0708,10.42392,2.43501,4.29548,0.00949,0.99877,0.42947,0.89644,0.89644,0.91036,0.89872,0.89644,0.91057,0.89644,0.89644,0.9093,0.89641,0.00704,0.28575,0.00704,0.18076,0.01828,0.01667,0.01058,0.00011,4.1469,0.69085,0.01436,0.00162,0.04473,0.07715,0.06925,0.05644,0.00319,4.01729,1.01883,0.63791,0.00889,0.2292,0.10792,0.09249,0.04969,0.00247,4.24651,0.86224,0.25197,0.03701,0.23662,0.01565,0.01063,0.01494,0.00022,3.86517,1.89218,3.34526,0.00194,0.06462,VECTORSCALING
7,2723,multi-class,6.83,2.63104,0.13778,0.00984,0.24122,0.05819,9.75846,1.93368,2.70963,0.00255,1,0.30337,0.89754,0.89754,0.91262,0.89994,0.89754,0.90761,0.89754,0.89754,0.90866,0.8975,0.00994,0.29632,0.00994,0.14052,0.02569,0.02659,0.01378,0.00019,4.17969,0.57847,-0.1135,0.00404,0.0592,0.17261,0.16753,0.08826,0.00779,4.22376,1.52795,3.05534,0.06054,0.46241,0.18998,0.17146,0.05073,0.00257,4.3419,0.46866,-0.94292,0.12041,0.29765,0.04756,0.03918,0.02743,0.00075,4.1676,0.90462,-0.06798,0.01638,0.11484,HISTOGRM
7,2723,multi-class,6.83,2.65537,0.11812,0.00957,0.22769,0.05184,9.60175,2.33391,4.61914,3.00E-05,0.99972,0.22266,0.917,0.917,0.92308,0.91778,0.917,0.93157,0.917,0.917,0.92684,0.91702,0.00768,0.37914,0.00768,0.12229,0.02328,0.02174,0.01293,0.00017,4.16637,0.5817,-0.23694,0.00544,0.05443,0.20357,0.13059,0.21414,0.04585,3.83527,2.47584,5.79756,0.02745,0.9784,0.17032,0.18111,0.04848,0.00235,4.33323,0.24203,-0.44586,0.08382,0.27632,0.038,0.04187,0.0221,0.00049,4.15779,0.93441,0.44224,0.0074,0.09379,PLATT
7,2723,multi-class,6.83,2.64387,0.13664,0.01468,0.24558,0.06031,9.73414,2.04136,3.06386,0.00071,0.99955,0.25826,0.90782,0.90782,0.91794,0.90956,0.90782,0.91803,0.90782,0.90782,0.91668,0.90774,0.00601,0.27898,0.00601,0.13873,0.02424,0.02299,0.01296,0.00017,4.18177,0.49312,-0.48723,0.00521,0.05457,0.16336,0.1523,0.09208,0.00848,4.19515,2.05337,5.66391,0.02501,0.49695,0.18296,0.18439,0.05075,0.00258,4.3349,-0.00159,-0.5796,0.0883,0.28711,0.04444,0.03873,0.02462,0.00061,4.17069,0.64894,-0.24564,0.00943,0.10404,PLATT
6,17586,multi-class,16.09,0,0.665,0.4823,0.19621,0.0385,14.03946,0.18674,-1.80813,0.47624,0.96753,1.36213,0.51871,0.51871,0.08645,0.26906,0.51871,0.16667,0.51871,0.51871,0.11385,0.35432,0.00022,0.00022,0.00022,0.66218,0.03301,0.03425,0.01238,0.00015,3.80472,0.34994,-0.7358,0.01316,0.05658,4.34133,0.73681,5.56924,31.01639,2.75279,0.88904,-0.93543,0.05755,15.63787,0.4187,0.41022,0.17783,0.03162,3.75704,-0.39253,-0.91414,0.12098,0.64372,0.31801,0.19723,0.26439,0.0699,3.37672,0.54606,-1.2912,0.01485,0.74797,DIRICHLET
6,17586,multi-class,16.09,0,0.66796,0.48129,0.19702,0.03882,14.03945,0.17688,-1.8265,0.48129,0.96776,1.37687,0.51871,0.51871,0.08645,0.26906,0.51871,0.16667,0.51871,0.51871,0.11385,0.35432,0,0,0,0.66796,0,0,0,0,0,-999,-999,0,0,7.67528,0,10.85449,117.81995,2.32193,0.70711,-1.5,0,23.02585,0.27752,0,0.39247,0.15403,2.32193,0.70711,-1.5,0,0.83255,7.67528,0,10.85449,117.81995,2.32193,0.70711,-1.5,0,23.02585,MIXANDMATCH
6,17586,multi-class,16.09,1.65527,0.2579,0.01014,0.33555,0.1126,12.79911,0.87673,-0.84139,0,1,0.52651,0.80365,0.80365,0.62959,0.77632,0.80365,0.52317,0.80365,0.80365,0.52377,0.7773,0.00552,0.03252,0.00552,0.25797,0.05112,0.0503,0.02912,0.00085,3.66834,0.49969,-0.71969,0.01233,0.10631,2.6808,2.22281,2.22692,4.95917,3.40339,0.76881,-0.63068,0.1344,7.36013,0.3402,0.32629,0.10193,0.01039,3.84102,0.14224,-0.9977,0.16914,0.52334,0.18168,0.1476,0.11713,0.01372,3.61746,0.79422,-0.39486,0.03856,0.44585,HISTOGRM
6,17586,multi-class,16.09,0,0.66796,0.48131,0.19702,0.03882,14.03945,0.1769,-1.82635,0.39122,0.96775,1.37686,0.51871,0.51871,0.08645,0.26906,0.51871,0.16667,0.51871,0.51871,0.11385,0.35432,4.00E-05,0.39122,4.00E-05,0.66797,0,0,0,0,0,-999,-999,0,0,5.21263,9.77369,4.87597,23.77512,3,-0.13363,-1.98214,0,9.77369,0.44383,0.83219,0.41517,0.17237,3,-0.13363,-1.98214,0,0.83219,2.23697,4.19431,2.09249,4.37851,3,-0.13363,-1.98214,0,4.19431,MIXANDMATCH
6,17586,multi-class,16.09,1.68281,0.25531,0.01685,0.33023,0.10905,12.85312,0.914,-0.7347,0.00166,0.9999,0.51234,0.80888,0.80888,0.61777,0.77756,0.80888,0.53406,0.80888,0.80888,0.54218,0.78451,0.00783,0.05611,0.00783,0.25525,0.04727,0.03826,0.03097,0.00096,3.58633,0.46084,-1.06811,0.00922,0.10471,2.64694,2.73003,2.36345,5.58589,3.22778,0.2936,-1.38691,0.01059,6.66125,0.31435,0.32781,0.13128,0.01723,3.76527,-0.1945,-0.89869,0.05086,0.50572,0.16947,0.14259,0.12751,0.01626,3.46292,0.4287,-1.15236,0.0026,0.39149,ISOTONIC
6,17586,multi-class,16.09,1.40711,0.29555,0.02492,0.3575,0.1278,12.89948,0.64715,-1.32432,0,1,0.62304,0.75475,0.75475,0.38952,0.67135,0.75475,0.45715,0.75475,0.75475,0.4144,0.70325,0.00586,0.37179,0.00586,0.29809,0.04643,0.04861,0.02462,0.00061,3.70551,0.77097,0.68326,0.01282,0.11042,3.89012,2.80459,3.09299,9.56658,3.39922,0.2772,-1.57263,0.10122,8.58902,0.4222,0.42687,0.09763,0.00953,3.86576,-0.2987,0.87299,0.18513,0.62781,0.29223,0.2873,0.15704,0.02466,3.70744,1.13075,1.61014,0.04778,0.72858,MIXANDMATCH
6,17586,multi-class,16.09,1.69054,0.2502,0.00041,0.33067,0.10934,12.76309,0.91438,-0.73881,3.00E-05,0.99861,0.49386,0.8119,0.8119,0.61525,0.77892,0.8119,0.539,0.8119,0.8119,0.54861,0.78776,0.00368,0.02241,0.00368,0.25103,0.04529,0.02898,0.03131,0.00098,3.55428,0.53618,-1.09183,0.00466,0.10499,2.48494,2.56244,2.35558,5.54874,3.16147,0.46136,-1.21563,0.00496,6.61966,0.29944,0.32365,0.13972,0.01952,3.72307,-0.33258,-1.14007,0.03535,0.48297,0.15793,0.15226,0.11942,0.01426,3.42183,0.16266,-1.48216,0.00125,0.34268,BETA
